PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18
-10.175504223867962,5.79670259107519,4.840956409125428,-0.5338810672668227,-1.2632818664722654,-1.3034655064242928,1.3162963302120434,-0.8059439149104184,-1.3459351171551046,2.077860964552465,0.5382449480717304,-1.8153037450533531,-1.317908994265663,-0.6221409048317033,0.5574552646361131,1.1761691881389955,1.1359144634822718,-0.35514386214292176
-9.946074025444464,3.301699902499838,4.63399705785462,0.972884508850432,-1.3145999094015643,-0.23072376591202345,0.836605922825094,-0.009419440485440246,-1.1376000509542172,1.0596135129937732,-0.20932194412005192,-2.0481039418631664,-0.802562701865578,0.7127718478566347,1.5211548038320235,1.6717432597482105,-0.6758640236626027,-0.35536457166496116
-9.125497972180977,1.4152121790533991,2.683863566718112,1.513918143090006,-2.362855762873696,1.5643283937659893,-1.8916334985467116,0.5427562196773982,-0.43484265826905083,0.8159678376316316,-1.7512060640378129,-1.3170336164409262,-0.7736407925403022,-0.5795850908879391,1.718031640621888,0.48835280975905015,-1.6531600775667668,-1.6562038183370453
-9.352553569395928,2.1715910223339225,2.2333558580309556,-2.9053805893437583,-5.4551665700187755,0.13796039423672665,0.009858264501511239,-0.0017987628460560084,-0.35673201358710327,-0.7279502004457605,-1.5541367680100053,-1.2908479297108775,-0.027839502292473287,0.8652932986112526,-0.8204872986498964,0.31210029381127347,-0.9537124552499133,-0.9806127066464955
-9.430516567380256,4.251258870490119,4.518482151724674,-1.1217330623969242,-3.6013025415581144,-0.72721840695755,3.1830320878676903,0.4656692442376706,0.1925266699797699,1.5273374470271024,1.1185115017500173,-0.8701582144326719,0.8450759695995568,-0.9889307804397404,-0.6353510935146414,-0.5607269572764036,-0.6489479066578185,1.1447283836424693
-8.943988257217272,5.08454870778675,3.9150787026487337,1.448467549698681,-1.1332241332521562,0.01721468266046401,2.5243785740829923,-0.22726517078178057,-1.6075574768756844,1.1323632129848655,1.3705325285829868,-2.1940160535115063,-1.2827050962629662,1.1041411454876437,-0.0022038117225103896,0.8583146574217292,-0.3094482058583562,0.34132055028606423
-9.061304111840121,2.0230514036834406,3.8284921942973322,-0.5824974919178134,-2.5283228136615326,0.7611536230916484,0.4789090113212946,-0.3738776271855861,0.6141477889905183,0.7466041666268579,0.5511714578436294,-2.651492467300615,-0.6124952237156855,-1.3017226429729611,0.11036777603863854,-0.1678749267787985,-1.0601001371537877,-1.3501065561285357
-8.069135156243243,1.3549604771829291,4.806491334616336,1.6610981365296718,-3.702525403424705,0.48970161938101114,-0.17663562932532026,1.9210387891148677,-1.0041051499482563,-0.41738400881679427,0.396196213321531,-1.5536278352971387,-0.4769936373159238,-0.031125059137277023,0.7013392493871662,0.7448237753935932,-1.240534786988165,-0.5072380944216963
-6.754919146674071,-0.7369831241942566,3.304146272830434,3.8334716393682435,-1.7992937790798247,1.1122626284624442,0.7890884049368039,2.43992365491754,-0.4746609092408155,0.7029955227038822,-0.5379643835925869,-0.7848913949293785,-1.088028031590722,-1.6295103945759875,-0.5220139204356936,0.652503618896417,-0.6013625665127588,0.4464704600510996
-7.1473848796982615,2.089669062246889,2.2620090401555752,0.5991225433977102,-2.7356527204416627,-1.461417086957628,-0.8311938318902901,0.0032374042800908387,-2.683854082130802,-0.5557666987018449,0.6951403968461498,-0.0036562942093050356,-1.3792776548050403,1.5898564065493894,-2.626489332192375,0.6315003575610216,-0.9480949540175861,0.5992066622148576
-8.978364708870378,3.368670178518782,3.3562913425965513,-0.013915321657776791,-3.0156616399405634,0.17592882456579914,1.3867189204715036,-1.1830788370845309,1.1031920826657398,0.2977430019566689,0.49223289107182683,-1.8048511131605407,0.18541132704543384,-1.0113742374788057,0.25415240359963204,-0.0205497818262466,-0.4810792963064291,-0.7277985173945674
-8.670825889110532,2.7300189716393612,4.275109949791873,1.574834873985502,-2.452077479397825,0.6699518898212298,-0.5881212973132133,0.599209691200473,-1.207313066542304,-0.10188431043830269,0.4339366978419623,-2.809668110079957,-1.110628837626646,1.7652801661848987,0.386763469951901,0.554682981773614,-0.08101158204373966,-0.11119118595426185
-9.26433065921746,1.1842908069349778,2.3409321134941368,1.6646429670890495,-0.5031216762980075,1.4895725510920736,-0.7904243972822952,1.3546106268756921,0.5347396502587454,1.1325894456930865,-0.17382797768456357,-2.009407230116082,-0.16589998485901422,-0.40855811276198706,-0.643090707522729,0.7515761558509403,-0.5332607320197318,-0.4343307500105714
-8.178090312375137,-0.6586236284228056,2.267178406860213,7.24638650364486,-0.5616104585205227,2.1112673656187475,1.4472234332433365,1.3607634028084221,0.1288766330966883,-0.6293969844339536,0.19592279004893184,-2.414562582046243,0.2710044444270844,1.335343191064784,0.1682253406115566,1.5183259544984842,0.04732387123859513,-0.42861830001641776
-6.904978510272921,1.6904406381253534,1.948446769243126,5.036152502326296,0.07745736290536327,2.3115440382411285,-0.5255742308032153,0.2992964132176427,-0.30596635375299985,1.3285901376088882,-1.4229331352662657,-1.5442330308962955,-0.8397667836463542,0.4759464509033086,0.9546034458836351,1.109393410098932,-0.0976112435585996,-0.04855016277728985
-6.547885615312045,4.237952384715573,2.4642805445078193,1.3313083967613275,0.44215121353365344,1.5620662711793771,0.09944363427029222,1.1049135676606008,-0.9346207951228176,1.5224508589390902,-0.8399831693444083,-0.8802356641037185,-0.16543426306027964,0.5574883979438268,-0.699045119140787,1.8808023059821781,0.34388218867232234,-1.2367571022856219
-8.264393843566214,1.3757843338246032,2.51513296025697,2.369990486936659,0.05861095137711097,2.4192393794913527,1.446452234704678,0.13787016234267743,-0.6653810779082837,1.721304541582306,1.441712524740246,-1.464902248104791,-0.6836632074465916,-0.5663514485800651,0.7511884596963534,-1.237121585361895,-0.9459272613807896,-0.8442965681580309
-9.624464479556362,2.7356175445522086,0.7359154573470323,-2.3469371085364727,-1.7185174935645582,2.5239301627472748,-0.26290508219049247,-1.2277790928920895,-0.8718552594198764,1.5191385214661046,-0.7953687219078215,0.2963918149510663,0.36129166921688427,-0.16485555950538888,-0.9350664604594802,0.62521832356979,-1.186747352483785,-1.1161948862903723
-9.908053836122125,6.0844051275925715,1.4703373657745522,-5.147884855724124,-3.2177625619761927,0.8558731797970601,0.5996103083668276,0.2591739921697744,-1.7160268502494853,1.711275755580915,0.1296232738381699,-0.3842236865117857,1.1839592173639926,-1.5236662548012532,-0.8286181247428425,-0.7839148294842923,0.9936305906639799,-0.08174668723828789
-10.809352025371023,6.7767923515863595,4.400049327006094,-4.142310930533838,-3.4568347961827217,-0.26361630822888815,1.681841443778126,0.6345864464728778,-2.9097036930126015,2.297741760162307,0.6535905994442649,1.7492639271555026,2.7211927283789663,-0.3768987973258518,0.6434847330457175,-0.1598764447404339,0.1014627868768762,0.7709108882029155
-10.001259260797209,8.949126899350626,3.9830097969893457,-2.7509783814156457,-0.5938441957213976,-0.2066697895700879,1.271159521337701,-0.3430924898746409,-4.82246988311614,3.2003598741418484,0.41000266541701913,-0.18179931867188057,1.6196752717904404,-0.5319433951778475,1.5838060494012651,0.7298025071722255,2.8447751290450407,-0.5792254463187096
-10.362044664332021,5.252795820508224,4.694654058812297,-2.6822421016835247,-2.67179496033152,-2.6974967436788386,-1.4778705781776746,1.0932175265478317,-3.123018546333942,1.5414415546509805,0.7124349742965007,-0.970306400245023,1.8246753265587645,-0.21580115871237382,1.0439286857060541,0.32124630156990774,-0.021526598824654727,-0.43624055861238836
-10.799474390063073,4.585543796206405,4.378375026607908,-1.4190600028580247,-1.528228867437344,-1.7162078927346702,-0.15171183745845362,-0.15176377352095488,-1.474827320498494,1.6462278758167224,-0.03625784489896452,-1.1476700040959253,0.16471521180323861,-1.2548629601386363,0.3225008915141652,-0.4851548373475155,0.31893761495408807,-0.025605043713235263
-9.714876983628836,3.5084660986292495,3.3357270792161575,-0.10885275619186935,-0.6957047435427514,-2.5020641158586243,-1.4879836067073213,0.18061012416125968,-2.474080117847915,1.1984101476135511,-1.3167088847384123,-0.8168413525929736,1.0384042577016594,1.045285360750349,0.8946225245478745,1.1425081129470482,-0.7729008890689731,-1.0034107161495829
-9.89452422254285,1.258582022386692,1.7775122560323173,-2.026794365302562,-1.0537232979523516,-1.5532769562849464,-0.5337383182115117,-0.3727232970365232,-0.4407467512855581,1.8932384070566377,-2.450739001593924,-0.3269482607121339,1.6712476822119213,-1.0575869843360899,-0.7386683214650345,0.29877062295609014,-1.216573669137521,-1.010042367655055
-8.859642102940747,0.09259699234563443,1.1441589333364963,-0.9398050418315405,-0.8317809028044647,1.1086687972304055,0.29833746346111334,0.05731745847110557,-0.2545998330960564,0.2032030418871894,-1.3900795542095432,-1.1542050961946593,-0.23221429583595452,-0.034724157057830135,-1.9080431407635587,1.4482175720938104,-0.8102992306525869,-2.190082438052071
-9.322587597998918,-2.8815008402547906,0.34814074424192787,2.9046776660467493,0.4755749137216809,1.986781369958468,0.018842442944377508,2.3426323875083153,0.8364921782259672,1.3602369583722682,-0.6695495425889173,0.3916817742645809,0.9280557054185982,-0.68215588481665,-0.42493031584709196,0.5558353445672568,-0.26832518038979736,-1.874354430655959
-9.52221387929852,-4.1341404007478895,-4.923409846767716,3.136863489069115,-0.9997518278185009,2.8430557727660255,1.266933906755078,-0.2598882147837541,-2.193673826400333,1.133702872963889,-1.0979413441299335,1.1462324248029703,0.7442126057317224,1.9331755571036637,-0.6253750812476835,-0.15342183378932409,-0.37199615475851744,-1.0218542254963952
-8.977341662570323,-1.1365963842753621,-1.8217004085258746,0.7899192917753484,-1.7529635049181305,1.6084902473338967,1.682910377866045,-0.5123897635502946,-1.0946255031890455,1.4526758267739173,-1.6419314720391542,-1.1408418577803365,0.3661374696454888,-0.41214666014750034,-1.3252162294838163,-1.1860493999664905,-0.6794512720278827,-1.8493570006033049
-8.279714452023526,-0.9189469165747128,0.7159386471605789,3.45100219900606,-0.630416025178094,0.386104819400147,-0.279080685164593,0.34720148107938226,-1.2689089922462944,0.0941486062120129,-0.17284258709633857,-0.7517638638261943,0.834806761416802,1.690365842499607,-2.1480932072786145,0.7169606566534019,-1.8552843881902121,-0.5391835919206606
-5.598506975975744,-2.770955545208347,0.5119286565643789,3.3667860925669535,-1.4531604547347559,1.0344643901320685,-0.5971392821646343,-0.2921282143070829,1.144886188650015,2.531288587328989,-2.016731648615064,-0.9116297644978129,0.8372539303922215,-0.5035381712388604,-3.294167914279746,-0.8795117217623273,-0.5404526002368322,0.018611596918161225
